datetime,open,high,low,close,volume
2023-12-14 17:55:00,43356.52,43377.23,43217.17,43223.8,107.7780048
2023-12-14 18:00:00,43223.8,43228.31,43089.42,43137.45,94.60022648
2023-12-14 18:05:00,43143.07,43163.34,43037.04,43059.43,82.84227119
2023-12-14 18:10:00,43052.78,43103.43,43038.23,43060.5,71.77271276
2023-12-14 18:15:00,43064.06,43148.23,43016.21,43132.48,69.90104757
2023-12-14 18:20:00,43130.82,43185.0,43119.35,43185.0,58.38860049
2023-12-14 18:25:00,43186.25,43191.55,43087.76,43097.17,69.01105196
2023-12-14 18:30:00,43101.35,43151.07,43066.04,43066.04,45.40135819
2023-12-14 18:35:00,43066.67,43179.69,43062.24,43137.42,47.02720414
2023-12-14 18:40:00,43140.22,43142.73,43014.45,43050.89,63.56255551
2023-12-14 18:45:00,43051.58,43070.96,43000.0,43026.01,83.54715399
2023-12-14 18:50:00,43027.14,43032.25,42846.5,42880.09,126.3116433
2023-12-14 18:55:00,42883.17,42930.36,42837.63,42857.27,110.3370791
2023-12-14 19:00:00,42860.79,42932.29,42853.21,42868.87,83.95469806
2023-12-14 19:05:00,42866.79,42888.12,42827.75,42850.33,83.1624008
2023-12-14 19:10:00,42853.01,42886.71,42808.61,42822.69,74.21610262
2023-12-14 19:15:00,42825.36,42910.47,42820.41,42835.28,91.92604818
2023-12-14 19:20:00,42831.78,42905.15,42828.74,42900.73,58.79938868
2023-12-14 19:25:00,42901.45,42932.24,42893.94,42910.74,39.82430008
2023-12-14 19:30:00,42908.14,42928.64,42865.27,42904.86,46.30372655
2023-12-14 19:35:00,42904.81,42904.81,42836.53,42885.52,35.20181745
2023-12-14 19:40:00,42882.01,42908.71,42864.14,42903.24,40.96329366
2023-12-14 19:45:00,42901.83,43049.48,42899.17,43032.08,73.24014573
2023-12-14 19:50:00,43030.89,43079.58,43016.9,43039.88,70.81996177
2023-12-14 19:55:00,43038.82,43120.96,43025.85,43102.26,69.52449243
2023-12-14 20:00:00,43103.53,43123.49,43014.51,43023.64,57.93907522
2023-12-14 20:05:00,43023.66,43042.78,42994.53,43010.06,46.85935395
2023-12-14 20:10:00,43010.05,43012.12,42982.3,42988.81,20.06537443
2023-12-14 20:15:00,42984.94,43028.37,42874.27,42927.88,76.67579088
2023-12-14 20:20:00,42927.88,42985.79,42921.76,42930.8,34.69912584
2023-12-14 20:25:00,42930.8,42936.77,42863.46,42904.56,25.33923677
2023-12-14 20:30:00,42907.23,42943.17,42877.04,42907.33,39.35588517
2023-12-14 20:35:00,42907.33,42953.11,42889.33,42910.85,59.32195344
2023-12-14 20:40:00,42910.84,42933.53,42899.16,42914.52,52.14720297
2023-12-14 20:45:00,42915.58,42947.65,42863.67,42884.77,63.15221079
2023-12-14 20:50:00,42885.21,42923.57,42881.1,42913.57,35.60611732
2023-12-14 20:55:00,42913.58,42955.42,42897.02,42929.34,71.95399352
2023-12-14 21:00:00,42930.46,42976.84,42892.91,42948.45,79.33088464
2023-12-14 21:05:00,42945.88,43023.36,42928.13,43020.19,81.6107549
2023-12-14 21:10:00,43022.99,43037.37,42991.37,43007.57,83.02864738
2023-12-14 21:15:00,43010.08,43030.44,42981.57,42997.86,57.80254843
2023-12-14 21:20:00,42997.85,43042.88,42983.42,43016.41,58.18647372
2023-12-14 21:25:00,43016.4,43038.81,42973.48,42977.73,59.42189461
2023-12-14 21:30:00,42977.36,42993.18,42963.68,42969.31,29.39983858
2023-12-14 21:35:00,42969.3,43029.49,42965.48,43004.24,25.56968311
2023-12-14 21:40:00,43004.23,43004.23,42971.91,42984.94,41.83353741
2023-12-14 21:45:00,42986.63,43025.81,42983.18,43004.78,44.90678309
2023-12-14 21:50:00,43002.62,43005.66,42928.05,42944.03,39.36532331
2023-12-14 21:55:00,42944.03,42996.57,42929.38,42994.95,28.2301427
2023-12-14 22:00:00,42992.34,42998.63,42930.71,42996.93,26.85848231
2023-12-14 22:05:00,42997.76,43070.61,42987.67,43062.87,26.20710853
2023-12-14 22:10:00,43062.87,43108.77,43047.15,43108.73,25.75880051
2023-12-14 22:15:00,43107.83,43124.1,43066.74,43072.47,36.99654623
2023-12-14 22:20:00,43071.87,43141.69,43050.27,43050.27,49.60476717
2023-12-14 22:25:00,43050.0,43076.23,42990.03,43009.27,66.61073897
2023-12-14 22:30:00,43009.28,43071.91,43009.28,43045.73,47.14943182
2023-12-14 22:35:00,43045.73,43123.51,43037.52,43081.62,48.20650074
2023-12-14 22:40:00,43086.61,43086.61,43014.23,43034.78,12.78156885
2023-12-14 22:45:00,43034.77,43080.16,43030.31,43076.39,11.50060517
2023-12-14 22:50:00,43079.96,43109.95,43071.03,43109.95,13.93844264
2023-12-14 22:55:00,43109.95,43119.89,43074.51,43077.88,13.30659518
2023-12-14 23:00:00,43079.76,43158.47,43079.01,43139.2,23.87400531
2023-12-14 23:05:00,43142.86,43187.0,43117.53,43145.79,27.35847714
2023-12-14 23:10:00,43147.96,43165.31,43099.38,43099.9,18.95811213
2023-12-14 23:15:00,43099.37,43195.14,43086.3,43127.79,48.05508918
2023-12-14 23:20:00,43127.79,43135.2,43060.56,43076.76,27.19737077
2023-12-14 23:25:00,43078.27,43103.52,43056.11,43083.78,17.93988111
2023-12-14 23:30:00,43083.99,43093.32,42974.93,42997.06,39.52842374
2023-12-14 23:35:00,42999.79,43030.72,42970.98,42980.5,23.67019076
2023-12-14 23:40:00,42980.5,43014.19,42968.46,42995.43,12.9915776
2023-12-14 23:45:00,42993.93,43009.61,42943.42,42991.38,21.32044139
2023-12-14 23:50:00,42989.07,43020.98,42987.22,43011.07,16.11429162
2023-12-14 23:55:00,43011.41,43037.05,43003.46,43027.77,17.97957053
2023-12-15 00:00:00,43027.77,43051.51,42955.5,42967.23,18.31208548
2023-12-15 00:05:00,42967.22,43019.44,42959.5,42985.61,31.72336763
2023-12-15 00:10:00,42988.31,43040.39,42982.08,43030.06,31.16218337
2023-12-15 00:15:00,43030.05,43095.71,43023.44,43085.15,36.39843874
2023-12-15 00:20:00,43084.04,43084.81,42995.17,43000.19,27.27415356
2023-12-15 00:25:00,42996.8,43084.81,42996.8,43084.7,23.28840929
2023-12-15 00:30:00,43084.75,43084.75,43020.02,43020.02,20.17239515
2023-12-15 00:35:00,43018.6,43048.46,42892.67,42921.27,42.97774062
2023-12-15 00:40:00,42929.8,42966.76,42921.14,42954.97,41.4975769
2023-12-15 00:45:00,42954.3,43013.94,42928.05,42933.72,28.21070347
2023-12-15 00:50:00,42933.73,42984.13,42928.04,42928.05,16.98666411
2023-12-15 00:55:00,42928.05,42945.27,42870.52,42889.48,22.6270424
2023-12-15 01:00:00,42895.47,42947.84,42887.0,42938.15,19.96531879
2023-12-15 01:05:00,42938.16,42948.29,42904.24,42940.08,24.95584025
2023-12-15 01:10:00,42940.01,42947.71,42915.72,42935.59,21.43397628
2023-12-15 01:15:00,42936.65,43018.28,42935.08,42987.01,43.91884063
2023-12-15 01:20:00,42988.83,43025.95,42974.25,43012.41,18.57278815
2023-12-15 01:25:00,43008.22,43041.49,43002.24,43035.83,12.48904906
2023-12-15 01:30:00,43035.74,43051.62,43014.97,43031.49,15.37323733
2023-12-15 01:35:00,43031.32,43034.17,42986.35,43009.62,15.08365031
2023-12-15 01:40:00,43009.43,43034.76,42967.41,42972.78,22.58148515
2023-12-15 01:45:00,42972.15,43014.51,42966.86,42970.5,25.98903438
2023-12-15 01:50:00,42969.38,42992.79,42935.66,42943.66,15.13299916
2023-12-15 01:55:00,42942.95,42979.47,42928.18,42979.47,25.28481602
2023-12-15 02:00:00,42979.47,43005.99,42966.13,42971.51,14.22766665
2023-12-15 02:05:00,42970.6,43002.0,42926.09,42928.06,17.55136464
2023-12-15 02:10:00,42926.13,42928.06,42825.0,42861.74,30.97001766
2023-12-15 02:15:00,42861.83,42919.65,42852.53,42902.5,21.55717697
2023-12-15 02:20:00,42899.43,42910.82,42842.72,42849.52,16.69179392
2023-12-15 02:25:00,42844.12,42895.82,42844.12,42877.23,17.60201066
2023-12-15 02:30:00,42878.14,42933.72,42854.8,42910.28,21.69001366
2023-12-15 02:35:00,42910.29,42947.34,42905.1,42921.3,18.29429512
2023-12-15 02:40:00,42921.3,42945.87,42914.93,42937.93,9.92855898
2023-12-15 02:45:00,42937.93,42947.9,42911.14,42920.82,13.40055679
2023-12-15 02:50:00,42918.16,42926.09,42903.64,42919.0,14.00713804
2023-12-15 02:55:00,42919.0,42919.0,42869.52,42881.15,10.00415373
2023-12-15 03:00:00,42881.15,42894.2,42839.0,42869.65,18.51154128
2023-12-15 03:05:00,42869.82,42890.45,42845.43,42852.67,13.87886278
2023-12-15 03:10:00,42847.14,42889.0,42831.45,42836.18,13.21538432
2023-12-15 03:15:00,42838.56,42839.19,42500.0,42779.59,291.23869714
2023-12-15 03:20:00,42778.95,42840.48,42719.17,42771.19,34.57457388
2023-12-15 03:25:00,42771.19,42807.89,42752.36,42787.64,44.39603707
2023-12-15 03:30:00,42787.63,42808.66,42713.13,42735.82,26.21158588
2023-12-15 03:35:00,42736.07,42755.8,42676.68,42755.8,22.79926258
2023-12-15 03:40:00,42748.43,42788.75,42725.95,42776.72,26.08213717
2023-12-15 03:45:00,42778.76,42794.41,42719.62,42722.39,25.31052555
2023-12-15 03:50:00,42730.96,42815.05,42721.42,42787.59,22.20846759
2023-12-15 03:55:00,42787.59,42803.09,42765.22,42800.06,18.15824294
2023-12-15 04:00:00,42800.41,42806.87,42764.38,42769.71,23.43143119
2023-12-15 04:05:00,42769.69,42770.93,42700.0,42748.34,26.79720788
2023-12-15 04:10:00,42744.14,42802.1,42728.43,42799.5,32.93954601
2023-12-15 04:15:00,42799.5,42802.1,42736.6,42746.01,16.50251828
2023-12-15 04:20:00,42746.01,42789.25,42710.39,42745.81,24.76675804
2023-12-15 04:25:00,42743.63,42781.72,42735.1,42778.92,18.80962006
2023-12-15 04:30:00,42776.7,42780.86,42740.89,42756.95,15.60331661
2023-12-15 04:35:00,42760.86,42761.61,42722.42,42745.16,20.57782997
2023-12-15 04:40:00,42745.16,42746.59,42719.04,42734.43,22.65598529
2023-12-15 04:45:00,42737.03,42746.02,42705.86,42723.78,13.58081558
2023-12-15 04:50:00,42723.77,42815.85,42717.58,42810.9,26.03642395
2023-12-15 04:55:00,42808.87,42824.49,42786.19,42813.55,31.0918787
2023-12-15 05:00:00,42815.56,42876.49,42786.08,42860.82,25.84674588
2023-12-15 05:05:00,42865.45,42871.84,42812.89,42812.89,13.27016395
2023-12-15 05:10:00,42806.86,42832.74,42759.81,42767.83,14.30517214
2023-12-15 05:15:00,42766.44,42828.32,42761.42,42777.64,15.6413563
2023-12-15 05:20:00,42777.45,42784.25,42742.34,42758.44,12.37242389
2023-12-15 05:25:00,42759.94,42773.89,42732.99,42748.2,13.08509922
2023-12-15 05:30:00,42748.19,42749.97,42600.86,42664.6,41.15591843
2023-12-15 05:35:00,42669.63,42689.2,42607.03,42648.63,14.9895467
2023-12-15 05:40:00,42644.6,42660.38,42576.43,42632.05,24.25932379
2023-12-15 05:45:00,42628.92,42661.4,42608.26,42614.53,12.2952651
2023-12-15 05:50:00,42611.79,42664.2,42577.86,42650.05,19.57802471
2023-12-15 05:55:00,42650.98,42659.59,42594.26,42598.07,14.54217039
2023-12-15 06:00:00,42598.07,42645.29,42591.29,42616.84,10.43584177
2023-12-15 06:05:00,42616.84,42634.56,42573.98,42627.15,29.22344018
2023-12-15 06:10:00,42627.39,42635.78,42600.49,42602.68,15.23678011
2023-12-15 06:15:00,42604.12,42611.5,42524.19,42548.6,33.13538896
2023-12-15 06:20:00,42549.65,42637.4,42543.92,42632.34,17.18331207
2023-12-15 06:25:00,42636.04,42641.01,42607.26,42635.94,16.15755104
2023-12-15 06:30:00,42636.5,42645.24,42610.57,42630.37,8.4895015
2023-12-15 06:35:00,42630.37,42647.77,42614.9,42637.35,14.37219838
2023-12-15 06:40:00,42635.22,42636.98,42574.42,42589.29,14.6780419
2023-12-15 06:45:00,42591.88,42631.4,42574.05,42623.78,9.15939716
2023-12-15 06:50:00,42621.75,42621.75,42551.14,42582.29,9.97208344
2023-12-15 06:55:00,42581.35,42625.85,42568.04,42578.02,8.61434928
2023-12-15 07:00:00,42577.32,42596.87,42561.17,42591.1,7.02965839
2023-12-15 07:05:00,42592.42,42639.51,42588.91,42635.57,9.04706192
2023-12-15 07:10:00,42634.48,42646.83,42608.1,42637.57,14.15801206
2023-12-15 07:15:00,42637.8,42651.3,42622.43,42647.13,9.31603187
2023-12-15 07:20:00,42645.1,42684.39,42615.55,42675.29,26.56477869
2023-12-15 07:25:00,42677.59,42716.77,42675.22,42682.82,22.84628105
2023-12-15 07:30:00,42682.81,42694.24,42663.51,42678.83,16.11199759
2023-12-15 07:35:00,42678.83,42683.96,42643.79,42656.6,42.00193103
2023-12-15 07:40:00,42656.61,42682.77,42628.42,42677.41,46.26917841
2023-12-15 07:45:00,42677.27,42689.88,42634.01,42640.11,25.33953053
2023-12-15 07:50:00,42640.11,42687.67,42630.93,42687.67,17.63962628
2023-12-15 07:55:00,42684.61,42720.98,42669.38,42720.16,23.92579305
2023-12-15 08:00:00,42721.5,42775.54,42709.92,42727.27,26.32621238
2023-12-15 08:05:00,42730.02,42731.25,42650.56,42688.44,27.15073934
2023-12-15 08:10:00,42693.96,42707.32,42666.0,42666.0,12.72783119
2023-12-15 08:15:00,42667.27,42707.2,42650.19,42694.66,9.97123913
2023-12-15 08:20:00,42687.78,42766.92,42678.63,42752.05,25.22711508
2023-12-15 08:25:00,42752.05,42781.83,42726.02,42732.54,21.19471572
2023-12-15 08:30:00,42736.46,42761.03,42712.81,42732.12,24.83608445
2023-12-15 08:35:00,42728.96,42779.77,42725.67,42767.53,18.66395793
2023-12-15 08:40:00,42770.61,42783.37,42747.7,42783.37,13.083443
2023-12-15 08:45:00,42781.1,42872.67,42781.1,42840.49,17.6772615
2023-12-15 08:50:00,42840.48,42852.32,42800.87,42818.82,15.24240905
2023-12-15 08:55:00,42816.07,42909.93,42808.29,42886.01,28.59292774
2023-12-15 09:00:00,42886.02,42988.95,42850.07,42969.45,26.93327221
2023-12-15 09:05:00,42972.8,43011.01,42925.05,42951.49,30.88830612
2023-12-15 09:10:00,42951.66,43041.95,42944.8,43023.45,17.39604056
2023-12-15 09:15:00,43021.87,43026.18,42947.23,42981.58,19.89122444
2023-12-15 09:20:00,42987.59,42990.47,42928.13,42963.46,9.70050215
2023-12-15 09:25:00,42958.79,42963.46,42907.41,42918.49,11.02726192
2023-12-15 09:30:00,42916.32,42943.95,42876.2,42938.89,20.74202739
2023-12-15 09:35:00,42938.95,42950.0,42877.04,42895.89,12.98469074
2023-12-15 09:40:00,42895.89,42908.47,42872.55,42893.05,15.28934055
2023-12-15 09:45:00,42893.05,42930.26,42848.84,42871.66,32.36068309
2023-12-15 09:50:00,42871.66,42872.74,42812.7,42838.34,26.15277525
2023-12-15 09:55:00,42838.86,42850.58,42810.69,42849.84,40.48570304
2023-12-15 10:00:00,42853.36,42885.15,42832.97,42833.08,17.56055716
2023-12-15 10:05:00,42831.19,42890.07,42825.92,42872.68,18.61137916
2023-12-15 10:10:00,42873.39,42881.12,42841.94,42856.51,15.05986743
2023-12-15 10:15:00,42854.84,42895.0,42854.83,42875.22,12.2659751
2023-12-15 10:20:00,42873.9,42890.36,42839.44,42850.38,24.40153257
2023-12-15 10:25:00,42850.36,42895.25,42836.46,42890.19,26.08015436
2023-12-15 10:30:00,42890.24,42891.21,42858.25,42861.23,12.73443514
2023-12-15 10:35:00,42861.23,42877.85,42744.04,42805.06,26.69222028
2023-12-15 10:40:00,42800.11,42875.27,42778.95,42873.05,17.76981662
2023-12-15 10:45:00,42870.6,42891.18,42834.08,42888.09,12.28531155
2023-12-15 10:50:00,42888.08,42901.11,42844.55,42853.54,9.37474447
2023-12-15 10:55:00,42853.41,42862.31,42835.88,42850.57,20.61878318
2023-12-15 11:00:00,42850.56,42862.34,42769.24,42785.01,27.03935883
2023-12-15 11:05:00,42784.51,42798.64,42754.61,42774.33,12.08589529
2023-12-15 11:10:00,42774.32,42809.8,42774.32,42798.11,12.77419104
2023-12-15 11:15:00,42799.56,42808.92,42704.38,42721.59,48.23293446
2023-12-15 11:20:00,42723.11,42748.91,42700.01,42741.55,11.5559519
2023-12-15 11:25:00,42739.64,42752.23,42718.03,42731.17,12.00678742
2023-12-15 11:30:00,42734.68,42768.9,42727.96,42763.15,9.87877068
2023-12-15 11:35:00,42762.05,42802.33,42759.3,42798.98,8.59990332
2023-12-15 11:40:00,42800.13,42811.1,42787.18,42799.77,8.87588502
2023-12-15 11:45:00,42799.21,42799.21,42771.94,42782.69,13.30686105
2023-12-15 11:50:00,42782.7,42782.7,42760.18,42765.02,12.2491237
2023-12-15 11:55:00,42765.53,42785.25,42762.93,42778.2,9.32077888
2023-12-15 12:00:00,42781.08,42789.39,42716.63,42724.94,16.62469825
